time,open,high,low,close
2026-01-01T07:03:00.000Z,164.929,164.950,164.896,164.902
2026-01-01T07:04:00.000Z,164.902,164.904,164.868,164.885
2026-01-01T07:05:00.000Z,164.885,164.910,164.874,164.877
2026-01-01T07:06:00.000Z,164.877,164.889,164.828,164.852
2026-01-01T07:07:00.000Z,164.852,164.870,164.824,164.833
2026-01-01T07:08:00.000Z,164.833,164.839,164.803,164.805
2026-01-01T07:09:00.000Z,164.805,164.826,164.767,164.786
2026-01-01T07:10:00.000Z,164.786,164.798,164.756,164.777
2026-01-01T07:11:00.000Z,164.777,164.797,164.751,164.752
2026-01-01T07:12:00.000Z,164.752,164.764,164.707,164.722
2026-01-01T07:13:00.000Z,164.722,164.733,164.689,164.712
2026-01-01T07:14:00.000Z,164.712,164.718,164.670,164.690
2026-01-01T07:15:00.000Z,164.690,164.709,164.663,164.680
2026-01-01T07:16:00.000Z,164.680,164.683,164.649,164.668
2026-01-01T07:17:00.000Z,164.668,164.673,164.622,164.643
2026-01-01T07:18:00.000Z,164.643,164.647,164.609,164.618
2026-01-01T07:19:00.000Z,164.618,164.627,164.593,164.604
2026-01-01T07:20:00.000Z,164.604,164.624,164.575,164.577
2026-01-01T07:21:00.000Z,164.577,164.587,164.535,164.558
2026-01-01T07:22:00.000Z,164.558,164.583,164.523,164.543
2026-01-01T07:23:00.000Z,164.543,164.555,164.524,164.528
2026-01-01T07:24:00.000Z,164.528,164.531,164.482,164.502
2026-01-01T07:25:00.000Z,164.502,164.517,164.474,164.477
2026-01-01T07:26:00.000Z,164.477,164.480,164.448,164.460
2026-01-01T07:27:00.000Z,164.460,164.482,164.446,164.453
2026-01-01T07:28:00.000Z,164.453,164.464,164.421,164.430
2026-01-01T07:29:00.000Z,164.430,164.446,164.397,164.409
2026-01-01T07:30:00.000Z,164.409,164.414,164.388,164.389
2026-01-01T07:31:00.000Z,164.389,164.411,164.374,164.379
2026-01-01T07:32:00.000Z,164.379,164.386,164.355,164.371
2026-01-01T07:33:00.000Z,164.371,164.382,164.364,164.365
2026-01-01T07:34:00.000Z,164.365,164.388,164.346,164.351
2026-01-01T07:35:00.000Z,164.351,164.353,164.338,164.340
2026-01-01T07:36:00.000Z,164.340,164.348,164.320,164.320
2026-01-01T07:37:00.000Z,164.320,164.321,164.298,164.315
2026-01-01T07:38:00.000Z,164.315,164.328,164.283,164.291
2026-01-01T07:39:00.000Z,164.291,164.311,164.261,164.272
2026-01-01T07:40:00.000Z,164.272,164.292,164.237,164.246
2026-01-01T07:41:00.000Z,164.246,164.258,164.218,164.236
2026-01-01T07:42:00.000Z,164.236,164.244,164.209,164.216
2026-01-01T07:43:00.000Z,164.216,164.218,164.203,164.211
2026-01-01T07:44:00.000Z,164.211,164.230,164.185,164.189
2026-01-01T07:45:00.000Z,164.189,164.189,164.177,164.180
2026-01-01T07:46:00.000Z,164.180,164.183,164.143,164.165
2026-01-01T07:47:00.000Z,164.165,164.171,164.135,164.138
2026-01-01T07:48:00.000Z,164.138,164.153,164.114,164.129
2026-01-01T07:49:00.000Z,164.129,164.150,164.098,164.109
2026-01-01T07:50:00.000Z,164.109,164.130,164.076,164.088
2026-01-01T07:51:00.000Z,164.088,164.090,164.052,164.071
2026-01-01T07:52:00.000Z,164.071,164.088,164.047,164.049
2026-01-01T07:53:00.000Z,164.049,164.071,164.010,164.034
2026-01-01T07:54:00.000Z,164.034,164.036,164.028,164.031
2026-01-01T07:55:00.000Z,164.031,164.041,164.002,164.022
2026-01-01T07:56:00.000Z,164.022,164.036,164.011,164.013
2026-01-01T07:57:00.000Z,164.013,164.035,163.985,163.987
2026-01-01T07:58:00.000Z,163.987,163.993,163.954,163.978
2026-01-01T07:59:00.000Z,163.978,163.997,163.970,163.973
2026-01-01T08:00:00.000Z,163.973,163.979,163.944,163.950
2026-01-01T08:01:00.000Z,163.950,163.955,163.921,163.928
2026-01-01T08:02:00.000Z,163.928,163.943,163.896,163.902
2026-01-01T08:03:00.000Z,163.902,163.909,163.853,163.877
2026-01-01T08:04:00.000Z,163.877,163.884,163.830,163.855
2026-01-01T08:05:00.000Z,163.855,163.856,163.847,163.850
2026-01-01T08:06:00.000Z,163.850,163.870,163.821,163.832
2026-01-01T08:07:00.000Z,163.832,163.845,163.791,163.814
2026-01-01T08:08:00.000Z,163.814,163.833,163.779,163.795
2026-01-01T08:09:00.000Z,163.795,163.818,163.766,163.772
2026-01-01T08:10:00.000Z,163.772,163.796,163.746,163.759
2026-01-01T08:11:00.000Z,163.759,163.767,163.724,163.742
2026-01-01T08:12:00.000Z,163.742,163.754,163.726,163.727
2026-01-01T08:13:00.000Z,163.727,163.738,163.700,163.705
2026-01-01T08:14:00.000Z,163.705,163.726,163.664,163.680
2026-01-01T08:15:00.000Z,163.680,163.699,163.647,163.651
2026-01-01T08:16:00.000Z,163.651,163.663,163.640,163.642
2026-01-01T08:17:00.000Z,163.642,163.652,163.606,163.629
2026-01-01T08:18:00.000Z,163.629,163.636,163.597,163.608
2026-01-01T08:19:00.000Z,163.608,163.618,163.593,163.598
2026-01-01T08:20:00.000Z,163.598,163.599,163.566,163.576
2026-01-01T08:21:00.000Z,163.576,163.595,163.540,163.547
2026-01-01T08:22:00.000Z,163.547,163.556,163.517,163.541
2026-01-01T08:23:00.000Z,163.541,163.557,163.533,163.535
2026-01-01T08:24:00.000Z,163.535,163.560,163.491,163.508
2026-01-01T08:25:00.000Z,163.508,163.523,163.467,163.489
2026-01-01T08:26:00.000Z,163.489,163.492,163.464,163.467
2026-01-01T08:27:00.000Z,163.467,163.481,163.434,163.458
2026-01-01T08:28:00.000Z,163.458,163.460,163.427,163.443
2026-01-01T08:29:00.000Z,163.443,163.449,163.412,163.431
2026-01-01T08:30:00.000Z,163.431,163.451,163.413,163.415
2026-01-01T08:31:00.000Z,163.415,163.429,163.375,163.396
2026-01-01T08:32:00.000Z,163.396,163.415,163.369,163.383
2026-01-01T08:33:00.000Z,163.383,163.394,163.337,163.359
2026-01-01T08:34:00.000Z,163.359,163.368,163.313,163.337
2026-01-01T08:35:00.000Z,163.337,163.355,163.296,163.311
2026-01-01T08:36:00.000Z,163.311,163.333,163.265,163.288
2026-01-01T08:37:00.000Z,163.288,163.307,163.244,163.262
2026-01-01T08:38:00.000Z,163.262,163.278,163.226,163.245
2026-01-01T08:39:00.000Z,163.245,163.246,163.211,163.225
2026-01-01T08:40:00.000Z,163.225,163.241,163.176,163.194
2026-01-01T08:41:00.000Z,163.194,163.202,163.167,163.181
2026-01-01T08:42:00.000Z,163.181,163.186,163.146,163.148
2026-01-01T08:43:00.000Z,163.148,163.169,163.114,163.124
2026-01-01T08:44:00.000Z,163.124,163.136,163.091,163.098
2026-01-01T08:45:00.000Z,163.098,163.120,163.046,163.067
2026-01-01T08:46:00.000Z,163.067,163.076,163.027,163.046
2026-01-01T08:47:00.000Z,163.046,163.059,163.023,163.030
2026-01-01T08:48:00.000Z,163.030,163.034,162.968,162.992
2026-01-01T08:49:00.000Z,162.992,163.010,162.939,162.961
2026-01-01T08:50:00.000Z,162.961,162.971,162.910,162.920
2026-01-01T08:51:00.000Z,162.920,162.937,162.890,162.892
2026-01-01T08:52:00.000Z,162.892,162.905,162.852,162.874
2026-01-01T08:53:00.000Z,162.874,162.893,162.849,162.852
2026-01-01T08:54:00.000Z,162.852,162.861,162.802,162.819
2026-01-01T08:55:00.000Z,162.819,162.825,162.770,162.788
2026-01-01T08:56:00.000Z,162.788,162.800,162.744,162.757
2026-01-01T08:57:00.000Z,162.757,162.776,162.709,162.734
2026-01-01T08:58:00.000Z,162.734,162.749,162.699,162.703
2026-01-01T08:59:00.000Z,162.703,162.703,162.650,162.670
2026-01-01T09:00:00.000Z,162.670,162.677,162.638,162.639
2026-01-01T09:01:00.000Z,162.639,162.658,162.592,162.615
2026-01-01T09:02:00.000Z,162.615,162.621,162.587,162.590
2026-01-01T09:03:00.000Z,162.590,162.611,162.554,162.561
2026-01-01T09:04:00.000Z,162.561,162.571,162.524,162.532
2026-01-01T09:05:00.000Z,162.532,162.545,162.501,162.505
2026-01-01T09:06:00.000Z,162.505,162.519,162.467,162.472
2026-01-01T09:07:00.000Z,162.472,162.474,162.415,162.425
2026-01-01T09:08:00.000Z,162.425,162.449,162.368,162.381
2026-01-01T09:09:00.000Z,162.381,162.394,162.317,162.340
2026-01-01T09:10:00.000Z,162.340,162.355,162.283,162.297
2026-01-01T09:11:00.000Z,162.297,162.297,162.240,162.259
2026-01-01T09:12:00.000Z,162.259,162.270,162.207,162.231
2026-01-01T09:13:00.000Z,162.231,162.255,162.186,162.204
2026-01-01T09:14:00.000Z,162.204,162.224,162.171,162.175
2026-01-01T09:15:00.000Z,162.175,162.196,162.125,162.130
2026-01-01T09:16:00.000Z,162.130,162.148,162.082,162.088
2026-01-01T09:17:00.000Z,162.088,162.107,162.012,162.035
2026-01-01T09:18:00.000Z,162.035,162.047,161.968,161.985
2026-01-01T09:19:00.000Z,161.985,161.994,161.927,161.944
2026-01-01T09:20:00.000Z,161.944,161.959,161.884,161.902
2026-01-01T09:21:00.000Z,161.902,161.910,161.849,161.856
2026-01-01T09:22:00.000Z,161.856,161.872,161.811,161.813
2026-01-01T09:23:00.000Z,161.813,161.832,161.748,161.767
2026-01-01T09:24:00.000Z,161.767,161.780,161.703,161.727
2026-01-01T09:25:00.000Z,161.727,161.752,161.674,161.683
2026-01-01T09:26:00.000Z,161.683,161.704,161.609,161.630
2026-01-01T09:27:00.000Z,161.630,161.642,161.578,161.582
2026-01-01T09:28:00.000Z,161.582,161.585,161.532,161.543
2026-01-01T09:29:00.000Z,161.543,161.554,161.499,161.503
2026-01-01T09:30:00.000Z,161.503,161.510,161.444,161.465
2026-01-01T09:31:00.000Z,161.465,161.468,161.402,161.414
2026-01-01T09:32:00.000Z,161.414,161.426,161.363,161.371
2026-01-01T09:33:00.000Z,161.371,161.394,161.314,161.330
2026-01-01T09:34:00.000Z,161.330,161.333,161.259,161.280
2026-01-01T09:35:00.000Z,161.280,161.289,161.203,161.226
2026-01-01T09:36:00.000Z,161.226,161.250,161.158,161.179
2026-01-01T09:37:00.000Z,161.179,161.191,161.111,161.124
2026-01-01T09:38:00.000Z,161.124,161.128,161.066,161.081
2026-01-01T09:39:00.000Z,161.081,161.097,161.021,161.041
2026-01-01T09:40:00.000Z,161.041,161.046,160.974,160.996
2026-01-01T09:41:00.000Z,160.996,161.016,160.925,160.937
2026-01-01T09:42:00.000Z,160.937,160.962,160.873,160.893
2026-01-01T09:43:00.000Z,160.893,160.907,160.827,160.832
2026-01-01T09:44:00.000Z,160.832,160.849,160.750,160.772
2026-01-01T09:45:00.000Z,160.772,160.773,160.718,160.728
2026-01-01T09:46:00.000Z,160.728,160.750,160.660,160.676
2026-01-01T09:47:00.000Z,160.676,160.690,160.623,160.638
2026-01-01T09:48:00.000Z,160.638,160.652,160.585,160.591
2026-01-01T09:49:00.000Z,160.591,160.602,160.528,160.548
2026-01-01T09:50:00.000Z,160.548,160.553,160.487,160.492
2026-01-01T09:51:00.000Z,160.492,160.512,160.452,160.452
2026-01-01T09:52:00.000Z,160.452,160.476,160.384,160.408
2026-01-01T09:53:00.000Z,160.408,160.429,160.330,160.350
2026-01-01T09:54:00.000Z,160.350,160.361,160.305,160.307
2026-01-01T09:55:00.000Z,160.307,160.321,160.239,160.253
2026-01-01T09:56:00.000Z,160.253,160.268,160.185,160.203
2026-01-01T09:57:00.000Z,160.203,160.227,160.132,160.143
2026-01-01T09:58:00.000Z,160.143,160.164,160.084,160.097
2026-01-01T09:59:00.000Z,160.097,160.109,160.030,160.045
2026-01-01T10:00:00.000Z,160.045,160.057,159.984,160.004
2026-01-01T10:01:00.000Z,160.004,160.028,159.935,159.952
2026-01-01T10:02:00.000Z,159.952,159.966,159.887,159.892
2026-01-01T10:03:00.000Z,159.892,159.894,159.840,159.845
2026-01-01T10:04:00.000Z,159.845,159.859,159.788,159.805
2026-01-01T10:05:00.000Z,159.805,159.819,159.754,159.762
2026-01-01T10:06:00.000Z,159.762,159.777,159.719,159.719
2026-01-01T10:07:00.000Z,159.719,159.738,159.655,159.665
2026-01-01T10:08:00.000Z,159.665,159.666,159.620,159.621
2026-01-01T10:09:00.000Z,159.621,159.639,159.554,159.571
2026-01-01T10:10:00.000Z,159.571,159.586,159.528,159.529
2026-01-01T10:11:00.000Z,159.529,159.540,159.462,159.476
2026-01-01T10:12:00.000Z,159.476,159.493,159.419,159.430
2026-01-01T10:13:00.000Z,159.430,159.444,159.351,159.371
2026-01-01T10:14:00.000Z,159.371,159.391,159.315,159.318
2026-01-01T10:15:00.000Z,159.318,159.332,159.256,159.273
2026-01-01T10:16:00.000Z,159.273,159.289,159.230,159.235
2026-01-01T10:17:00.000Z,159.235,159.244,159.162,159.179
2026-01-01T10:18:00.000Z,159.179,159.195,159.115,159.119
2026-01-01T10:19:00.000Z,159.119,159.140,159.070,159.078
2026-01-01T10:20:00.000Z,159.078,159.081,159.022,159.029
2026-01-01T10:21:00.000Z,159.029,159.039,158.963,158.980
2026-01-01T10:22:00.000Z,158.980,158.987,158.929,158.936
2026-01-01T10:23:00.000Z,158.936,158.948,158.883,158.884
2026-01-01T10:24:00.000Z,158.884,158.896,158.840,158.841
2026-01-01T10:25:00.000Z,158.841,158.863,158.782,158.797
2026-01-01T10:26:00.000Z,158.797,158.814,158.730,158.743
2026-01-01T10:27:00.000Z,158.743,158.749,158.688,158.691
2026-01-01T10:28:00.000Z,158.691,158.709,158.622,158.638
2026-01-01T10:29:00.000Z,158.638,158.662,158.592,158.602
2026-01-01T10:30:00.000Z,158.602,158.623,158.524,158.547
2026-01-01T10:31:00.000Z,158.547,158.568,158.478,158.494
2026-01-01T10:32:00.000Z,158.494,158.519,158.419,158.441
2026-01-01T10:33:00.000Z,158.441,158.457,158.374,158.389
2026-01-01T10:34:00.000Z,158.389,158.406,158.353,158.358
2026-01-01T10:35:00.000Z,158.358,158.378,158.323,158.325
2026-01-01T10:36:00.000Z,158.325,158.348,158.258,158.275
2026-01-01T10:37:00.000Z,158.275,158.276,158.212,158.224
2026-01-01T10:38:00.000Z,158.224,158.226,158.186,158.195
2026-01-01T10:39:00.000Z,158.195,158.203,158.130,158.145
2026-01-01T10:40:00.000Z,158.145,158.161,158.102,158.115
2026-01-01T10:41:00.000Z,158.115,158.131,158.072,158.078
2026-01-01T10:42:00.000Z,158.078,158.094,158.032,158.045
2026-01-01T10:43:00.000Z,158.045,158.049,157.988,157.997
2026-01-01T10:44:00.000Z,157.997,158.009,157.927,157.949
2026-01-01T10:45:00.000Z,157.949,157.952,157.891,157.915
2026-01-01T10:46:00.000Z,157.915,157.929,157.867,157.871
2026-01-01T10:47:00.000Z,157.871,157.887,157.818,157.842
2026-01-01T10:48:00.000Z,157.842,157.859,157.806,157.811
2026-01-01T10:49:00.000Z,157.811,157.817,157.750,157.766
2026-01-01T10:50:00.000Z,157.766,157.783,157.714,157.731
2026-01-01T10:51:00.000Z,157.731,157.734,157.672,157.690
2026-01-01T10:52:00.000Z,157.690,157.712,157.637,157.660
2026-01-01T10:53:00.000Z,157.660,157.682,157.620,157.623
2026-01-01T10:54:00.000Z,157.623,157.631,157.570,157.593
2026-01-01T10:55:00.000Z,157.593,157.611,157.553,157.571
2026-01-01T10:56:00.000Z,157.571,157.581,157.538,157.554
2026-01-01T10:57:00.000Z,157.554,157.559,157.510,157.523
2026-01-01T10:58:00.000Z,157.523,157.535,157.488,157.493
2026-01-01T10:59:00.000Z,157.493,157.502,157.456,157.460
2026-01-01T11:00:00.000Z,157.460,157.482,157.433,157.443
2026-01-01T11:01:00.000Z,157.443,157.447,157.424,157.427
2026-01-01T11:02:00.000Z,157.427,157.451,157.407,157.409
2026-01-01T11:03:00.000Z,157.409,157.432,157.381,157.382
2026-01-01T11:04:00.000Z,157.382,157.394,157.337,157.354
2026-01-01T11:05:00.000Z,157.354,157.370,157.324,157.339
2026-01-01T11:06:00.000Z,157.339,157.355,157.298,157.322
2026-01-01T11:07:00.000Z,157.322,157.329,157.275,157.288
2026-01-01T11:08:00.000Z,157.288,157.305,157.244,157.268
2026-01-01T11:09:00.000Z,157.268,157.292,157.218,157.238
2026-01-01T11:10:00.000Z,157.238,157.252,157.204,157.221
2026-01-01T11:11:00.000Z,157.221,157.232,157.187,157.195
2026-01-01T11:12:00.000Z,157.195,157.208,157.153,157.166
2026-01-01T11:13:00.000Z,157.166,157.179,157.148,157.157
2026-01-01T11:14:00.000Z,157.157,157.166,157.132,157.136
2026-01-01T11:15:00.000Z,157.136,157.144,157.111,157.124
2026-01-01T11:16:00.000Z,157.124,157.137,157.096,157.100
2026-01-01T11:17:00.000Z,157.100,157.103,157.065,157.087
2026-01-01T11:18:00.000Z,157.087,157.107,157.065,157.070
2026-01-01T11:19:00.000Z,157.070,157.079,157.028,157.046
2026-01-01T11:20:00.000Z,157.046,157.055,157.022,157.039
2026-01-01T11:21:00.000Z,157.039,157.054,157.022,157.032
2026-01-01T11:22:00.000Z,157.032,157.033,157.014,157.015
2026-01-01T11:23:00.000Z,157.015,157.026,156.987,157.009
2026-01-01T11:24:00.000Z,157.009,157.010,156.989,156.994
2026-01-01T11:25:00.000Z,156.994,157.000,156.987,156.995
2026-01-01T11:26:00.000Z,156.995,156.999,156.968,156.976
2026-01-01T11:27:00.000Z,156.976,156.988,156.968,156.977
2026-01-01T11:28:00.000Z,156.977,156.983,156.943,156.959
2026-01-01T11:29:00.000Z,156.959,156.977,156.958,156.960
2026-01-01T11:30:00.000Z,156.960,156.976,156.932,156.951
2026-01-01T11:31:00.000Z,156.951,156.974,156.949,156.955
2026-01-01T11:32:00.000Z,156.955,156.968,156.917,156.942
2026-01-01T11:33:00.000Z,156.942,156.953,156.919,156.944
2026-01-01T11:34:00.000Z,156.944,156.946,156.931,156.940
2026-01-01T11:35:00.000Z,156.940,156.963,156.906,156.923
2026-01-01T11:36:00.000Z,156.923,156.934,156.917,156.921
2026-01-01T11:37:00.000Z,156.921,156.929,156.909,156.929
2026-01-01T11:38:00.000Z,156.929,156.940,156.926,156.926
2026-01-01T11:39:00.000Z,156.926,156.944,156.916,156.926
2026-01-01T11:40:00.000Z,156.926,156.940,156.905,156.919
2026-01-01T11:41:00.000Z,156.919,156.945,156.905,156.923
2026-01-01T11:42:00.000Z,156.923,156.935,156.922,156.929
2026-01-01T11:43:00.000Z,156.929,156.957,156.917,156.937
2026-01-01T11:44:00.000Z,156.937,156.958,156.936,156.941
2026-01-01T11:45:00.000Z,156.941,156.958,156.919,156.942
2026-01-01T11:46:00.000Z,156.942,156.947,156.928,156.941
2026-01-01T11:47:00.000Z,156.941,156.968,156.932,156.949
2026-01-01T11:48:00.000Z,156.949,156.977,156.945,156.961
2026-01-01T11:49:00.000Z,156.961,156.979,156.955,156.971
2026-01-01T11:50:00.000Z,156.971,156.995,156.966,156.973
2026-01-01T11:51:00.000Z,156.973,156.983,156.949,156.973
2026-01-01T11:52:00.000Z,156.973,156.990,156.972,156.983
2026-01-01T11:53:00.000Z,156.983,157.010,156.972,156.994
2026-01-01T11:54:00.000Z,156.994,157.011,156.984,157.005
2026-01-01T11:55:00.000Z,157.005,157.039,156.993,157.019
2026-01-01T11:56:00.000Z,157.019,157.041,157.007,157.036
2026-01-01T11:57:00.000Z,157.036,157.054,157.030,157.053
2026-01-01T11:58:00.000Z,157.053,157.083,157.041,157.063
2026-01-01T11:59:00.000Z,157.063,157.085,157.038,157.068
2026-01-01T12:00:00.000Z,157.068,157.108,157.065,157.084
2026-01-01T12:01:00.000Z,157.084,157.096,157.068,157.086
2026-01-01T12:02:00.000Z,157.086,157.091,157.066,157.087
2026-01-01T12:03:00.000Z,157.087,157.117,157.065,157.094
2026-01-01T12:04:00.000Z,157.094,157.103,157.081,157.092
2026-01-01T12:05:00.000Z,157.092,157.107,157.083,157.100
2026-01-01T12:06:00.000Z,157.100,157.119,157.078,157.111
2026-01-01T12:07:00.000Z,157.111,157.153,157.092,157.128
2026-01-01T12:08:00.000Z,157.128,157.149,157.115,157.140
2026-01-01T12:09:00.000Z,157.140,157.172,157.123,157.158
2026-01-01T12:10:00.000Z,157.158,157.193,157.153,157.169
2026-01-01T12:11:00.000Z,157.169,157.171,157.153,157.168
2026-01-01T12:12:00.000Z,157.168,157.208,157.163,157.186
2026-01-01T12:13:00.000Z,157.186,157.204,157.161,157.201
2026-01-01T12:14:00.000Z,157.201,157.208,157.186,157.206
2026-01-01T12:15:00.000Z,157.206,157.227,157.196,157.203
2026-01-01T12:16:00.000Z,157.203,157.224,157.194,157.222
2026-01-01T12:17:00.000Z,157.222,157.266,157.202,157.242
2026-01-01T12:18:00.000Z,157.242,157.259,157.224,157.246
2026-01-01T12:19:00.000Z,157.246,157.275,157.228,157.265
2026-01-01T12:20:00.000Z,157.265,157.298,157.265,157.278
2026-01-01T12:21:00.000Z,157.278,157.299,157.274,157.289
2026-01-01T12:22:00.000Z,157.289,157.316,157.276,157.294
2026-01-01T12:23:00.000Z,157.294,157.316,157.293,157.315
2026-01-01T12:24:00.000Z,157.315,157.332,157.301,157.326
2026-01-01T12:25:00.000Z,157.326,157.339,157.312,157.335
2026-01-01T12:26:00.000Z,157.335,157.375,157.333,157.355
2026-01-01T12:27:00.000Z,157.355,157.391,157.336,157.371
2026-01-01T12:28:00.000Z,157.371,157.397,157.359,157.375
2026-01-01T12:29:00.000Z,157.375,157.401,157.359,157.389
2026-01-01T12:30:00.000Z,157.389,157.399,157.383,157.396
2026-01-01T12:31:00.000Z,157.396,157.426,157.386,157.407
2026-01-01T12:32:00.000Z,157.407,157.417,157.402,157.414
2026-01-01T12:33:00.000Z,157.414,157.436,157.406,157.421
2026-01-01T12:34:00.000Z,157.421,157.445,157.396,157.427
2026-01-01T12:35:00.000Z,157.427,157.437,157.406,157.428
2026-01-01T12:36:00.000Z,157.428,157.448,157.424,157.440
2026-01-01T12:37:00.000Z,157.440,157.474,157.436,157.456
2026-01-01T12:38:00.000Z,157.456,157.483,157.445,157.472
2026-01-01T12:39:00.000Z,157.472,157.495,157.466,157.492
2026-01-01T12:40:00.000Z,157.492,157.521,157.487,157.512
2026-01-01T12:41:00.000Z,157.512,157.526,157.496,157.518
2026-01-01T12:42:00.000Z,157.518,157.531,157.501,157.518
2026-01-01T12:43:00.000Z,157.518,157.535,157.512,157.522
2026-01-01T12:44:00.000Z,157.522,157.549,157.510,157.535
2026-01-01T12:45:00.000Z,157.535,157.571,157.531,157.551
2026-01-01T12:46:00.000Z,157.551,157.568,157.539,157.547
2026-01-01T12:47:00.000Z,157.547,157.570,157.544,157.549
2026-01-01T12:48:00.000Z,157.549,157.559,157.548,157.551
2026-01-01T12:49:00.000Z,157.551,157.576,157.530,157.568
2026-01-01T12:50:00.000Z,157.568,157.590,157.558,157.583
2026-01-01T12:51:00.000Z,157.583,157.618,157.571,157.596
2026-01-01T12:52:00.000Z,157.596,157.606,157.592,157.599
2026-01-01T12:53:00.000Z,157.599,157.629,157.590,157.609
2026-01-01T12:54:00.000Z,157.609,157.644,157.593,157.628
2026-01-01T12:55:00.000Z,157.628,157.650,157.625,157.626
2026-01-01T12:56:00.000Z,157.626,157.644,157.609,157.624
2026-01-01T12:57:00.000Z,157.624,157.645,157.603,157.636
2026-01-01T12:58:00.000Z,157.636,157.652,157.630,157.650
2026-01-01T12:59:00.000Z,157.650,157.662,157.623,157.646
2026-01-01T13:00:00.000Z,157.646,157.647,157.631,157.642
2026-01-01T13:01:00.000Z,157.642,157.663,157.641,157.656
2026-01-01T13:02:00.000Z,157.656,157.674,157.631,157.655
2026-01-01T13:03:00.000Z,157.655,157.671,157.633,157.667
2026-01-01T13:04:00.000Z,157.667,157.703,157.659,157.681
2026-01-01T13:05:00.000Z,157.681,157.703,157.658,157.687
2026-01-01T13:06:00.000Z,157.687,157.705,157.673,157.696
2026-01-01T13:07:00.000Z,157.696,157.723,157.683,157.706
2026-01-01T13:08:00.000Z,157.706,157.715,157.691,157.705
2026-01-01T13:09:00.000Z,157.705,157.747,157.700,157.722
2026-01-01T13:10:00.000Z,157.722,157.723,157.715,157.719
2026-01-01T13:11:00.000Z,157.719,157.753,157.714,157.736
2026-01-01T13:12:00.000Z,157.736,157.750,157.728,157.734
2026-01-01T13:13:00.000Z,157.734,157.735,157.710,157.728
2026-01-01T13:14:00.000Z,157.728,157.739,157.711,157.735
2026-01-01T13:15:00.000Z,157.735,157.749,157.709,157.728
2026-01-01T13:16:00.000Z,157.728,157.756,157.710,157.734
2026-01-01T13:17:00.000Z,157.734,157.768,157.716,157.744
2026-01-01T13:18:00.000Z,157.744,157.768,157.740,157.753
2026-01-01T13:19:00.000Z,157.753,157.759,157.736,157.748
2026-01-01T13:20:00.000Z,157.748,157.758,157.738,157.742
2026-01-01T13:21:00.000Z,157.742,157.743,157.726,157.742
2026-01-01T13:22:00.000Z,157.742,157.761,157.719,157.740
2026-01-01T13:23:00.000Z,157.740,157.780,157.722,157.757
2026-01-01T13:24:00.000Z,157.757,157.774,157.752,157.766
2026-01-01T13:25:00.000Z,157.766,157.781,157.752,157.761
2026-01-01T13:26:00.000Z,157.761,157.779,157.738,157.767
2026-01-01T13:27:00.000Z,157.767,157.769,157.753,157.769
2026-01-01T13:28:00.000Z,157.769,157.807,157.760,157.786
2026-01-01T13:29:00.000Z,157.786,157.815,157.769,157.802
2026-01-01T13:30:00.000Z,157.802,157.810,157.778,157.801
2026-01-01T13:31:00.000Z,157.801,157.818,157.779,157.804
2026-01-01T13:32:00.000Z,157.804,157.833,157.801,157.809
2026-01-01T13:33:00.000Z,157.809,157.840,157.802,157.825
2026-01-01T13:34:00.000Z,157.825,157.855,157.807,157.841
2026-01-01T13:35:00.000Z,157.841,157.867,157.835,157.860
2026-01-01T13:36:00.000Z,157.860,157.868,157.854,157.862
2026-01-01T13:37:00.000Z,157.862,157.884,157.856,157.870
2026-01-01T13:38:00.000Z,157.870,157.890,157.848,157.890
2026-01-01T13:39:00.000Z,157.890,157.913,157.873,157.895
2026-01-01T13:40:00.000Z,157.895,157.916,157.893,157.915
2026-01-01T13:41:00.000Z,157.915,157.930,157.897,157.925
2026-01-01T13:42:00.000Z,157.925,157.956,157.920,157.940
2026-01-01T13:43:00.000Z,157.940,157.963,157.923,157.940
2026-01-01T13:44:00.000Z,157.940,157.953,157.921,157.945
2026-01-01T13:45:00.000Z,157.945,157.987,157.924,157.966
2026-01-01T13:46:00.000Z,157.966,158.000,157.961,157.977
2026-01-01T13:47:00.000Z,157.977,157.995,157.975,157.991
2026-01-01T13:48:00.000Z,157.991,158.003,157.984,157.993
2026-01-01T13:49:00.000Z,157.993,158.014,157.981,158.002
2026-01-01T13:50:00.000Z,158.002,158.017,157.999,158.003
2026-01-01T13:51:00.000Z,158.003,158.018,157.983,158.018
2026-01-01T13:52:00.000Z,158.018,158.039,158.005,158.033
2026-01-01T13:53:00.000Z,158.033,158.067,158.016,158.049
2026-01-01T13:54:00.000Z,158.049,158.080,158.043,158.074
2026-01-01T13:55:00.000Z,158.074,158.112,158.051,158.093
2026-01-01T13:56:00.000Z,158.093,158.119,158.089,158.097
2026-01-01T13:57:00.000Z,158.097,158.108,158.079,158.104
2026-01-01T13:58:00.000Z,158.104,158.119,158.082,158.109
2026-01-01T13:59:00.000Z,158.109,158.139,158.090,158.127
2026-01-01T14:00:00.000Z,158.127,158.152,158.118,158.136
2026-01-01T14:01:00.000Z,158.136,158.166,158.126,158.153
2026-01-01T14:02:00.000Z,158.153,158.192,158.142,158.173
2026-01-01T14:03:00.000Z,158.173,158.201,158.151,158.176
2026-01-01T14:04:00.000Z,158.176,158.207,158.160,158.184
2026-01-01T14:05:00.000Z,158.184,158.211,158.165,158.207
